# rank |         avg          
#------+----------------------
  137 | 100.0000000000000000
  138 | 100.0000000000000000
  139 | 100.0000000000000000
  140 | 100.0000000000000000
  141 | 100.0000000000000000
  142 | 100.0000000000000000
  143 | 100.0000000000000000
  144 | 100.0000000000000000
  145 | 100.0000000000000000
  146 | 100.0000000000000000
  147 | 100.0000000000000000
  148 | 100.0000000000000000
  149 | 100.0000000000000000
  150 | 100.0000000000000000
  151 | 100.0000000000000000
  152 | 100.0000000000000000
  153 | 100.0000000000000000
  154 | 100.0000000000000000
  155 | 100.0000000000000000
  156 | 100.0000000000000000
  157 | 100.0000000000000000
  158 | 100.0000000000000000
  159 | 100.0000000000000000
  160 | 100.0000000000000000
  161 | 100.0000000000000000
  162 | 100.0000000000000000
  163 | 100.0000000000000000
  164 | 100.0000000000000000
  165 | 100.0000000000000000
  166 | 100.0000000000000000
  167 | 100.0000000000000000
  168 | 100.0000000000000000
  169 | 100.0000000000000000
  170 | 100.0000000000000000
  171 | 100.0000000000000000
  172 | 100.0000000000000000
  173 | 100.0000000000000000
  174 | 100.0000000000000000
  175 | 100.0000000000000000
  176 | 100.0000000000000000
  177 | 100.0000000000000000
  178 | 100.0000000000000000
  179 | 100.0000000000000000
  180 | 100.0000000000000000
  181 | 100.0000000000000000
  182 | 100.0000000000000000
  183 | 100.0000000000000000
  184 | 100.0000000000000000
  185 | 100.0000000000000000
  186 | 100.0000000000000000
  187 | 100.0000000000000000
  188 | 100.0000000000000000
  189 | 100.0000000000000000
  190 | 100.0000000000000000
  191 | 100.0000000000000000
  192 | 100.0000000000000000
  193 | 100.0000000000000000
  194 | 100.0000000000000000
  195 | 100.0000000000000000
  196 | 100.0000000000000000
  197 | 100.0000000000000000
  198 | 100.0000000000000000
  199 | 100.0000000000000000
  200 | 100.0000000000000000
  201 | 100.0000000000000000
  202 | 100.0000000000000000
  203 | 100.0000000000000000
  204 | 100.0000000000000000
  205 | 100.0000000000000000
  206 | 100.0000000000000000
  207 | 100.0000000000000000
  208 | 100.0000000000000000
  209 | 100.0000000000000000
  210 | 100.0000000000000000
  211 | 100.0000000000000000
  212 | 100.0000000000000000
  213 | 100.0000000000000000
  214 | 100.0000000000000000
  215 | 100.0000000000000000
  216 | 100.0000000000000000
  217 | 100.0000000000000000
  218 | 100.0000000000000000
  219 | 100.0000000000000000
  220 | 100.0000000000000000
  221 | 100.0000000000000000
  222 | 100.0000000000000000
  223 | 100.0000000000000000
  224 | 100.0000000000000000
  225 | 100.0000000000000000
  226 | 100.0000000000000000
  227 | 100.0000000000000000
  228 | 100.0000000000000000
  229 | 100.0000000000000000
  230 | 100.0000000000000000
  231 | 100.0000000000000000
  232 | 100.0000000000000000
  233 | 100.0000000000000000
  234 | 100.0000000000000000
  235 | 100.0000000000000000
  236 | 100.0000000000000000
  237 | 100.0000000000000000
  238 | 100.0000000000000000
  239 | 100.0000000000000000
  240 | 100.0000000000000000
  241 | 100.0000000000000000
  242 | 100.0000000000000000
  243 | 100.0000000000000000
  244 | 100.0000000000000000
  245 | 100.0000000000000000
  246 | 100.0000000000000000
  247 | 100.0000000000000000
  248 | 100.0000000000000000
  249 | 100.0000000000000000
  250 | 100.0000000000000000
  251 | 100.0000000000000000
  252 | 100.0000000000000000
  253 | 100.0000000000000000
  254 | 100.0000000000000000
  255 | 100.0000000000000000
  256 | 100.0000000000000000
  257 | 100.0000000000000000
  258 | 100.0000000000000000
  259 | 100.0000000000000000
  260 | 100.0000000000000000
  261 | 100.0000000000000000
  262 | 100.0000000000000000
  263 | 100.0000000000000000
  264 | 100.0000000000000000
  265 | 100.0000000000000000
  266 | 100.0000000000000000
  267 | 100.0000000000000000
  268 | 100.0000000000000000
  269 | 100.0000000000000000
  270 | 100.0000000000000000
  271 | 100.0000000000000000
  272 | 100.0000000000000000
  273 | 100.0000000000000000
  274 | 100.0000000000000000
  275 | 100.0000000000000000
  276 | 100.0000000000000000
  277 | 100.0000000000000000
  278 | 100.0000000000000000
  279 | 100.0000000000000000
  280 | 100.0000000000000000
  281 | 100.0000000000000000
  282 | 100.0000000000000000
  283 | 100.0000000000000000
  284 | 100.0000000000000000
  285 | 100.0000000000000000
  286 | 100.0000000000000000
  287 | 100.0000000000000000
  288 | 100.0000000000000000
  289 | 100.0000000000000000
  290 | 100.0000000000000000
  291 | 100.0000000000000000
  292 | 100.0000000000000000
  293 | 100.0000000000000000
  294 | 100.0000000000000000
  295 | 100.0000000000000000
  296 | 100.0000000000000000
  297 | 100.0000000000000000
  298 | 100.0000000000000000
  299 | 100.0000000000000000
  300 | 100.0000000000000000
#(300 rows)

